brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os
N/A,"Samsung Galaxy A2 Core (1GB RAM, 16GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Micromax Bharat 2 Plus (1GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Micromax Bharat 2 Plus (1GB RAM, 8GB) - Champagne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"PaN/Asonic Eluga Ray 600 (3GB RAM, 32GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y15 (2019) (4GB RAM, 64GB) - Aqua Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Swipe Elite Dual (1GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo S1 (6GB RAM, 64GB) - Diamond Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y20i (3GB RAM, 64GB) - Nebula Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y20i (3GB RAM, 64GB) - Obsidian Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo S1 (4GB RAM, 128GB) - Diamond Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y15 (2019) (4GB RAM, 64GB) - Burgundy Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo S1 (6GB RAM, 64GB) - Skyline Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo S1 (6GB RAM, 128GB) - Diamond Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo S1 (6GB RAM, 128GB) - Skyline Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon 15 Pro (6GB RAM, 128GB) - Opal White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon 15 Pro (6GB RAM, 128GB) - Ice Jadite",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo S1 (4GB RAM, 128GB) - Skyline Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"PaN/Asonic Eluga Ray 600 (3GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon iTwin (3GB RAM, 32GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon iTwin (3GB RAM, 32GB) - Champagne Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Nokia 4.2 (3GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Nokia 4.2 (3GB RAM, 32GB) - Pink",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y95 (4GB RAM, 64GB) - Nebula Purple",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Infinix Note 5 Stylus (4GB RAM, 64GB) - Charcoal Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Infinix Note 5 Stylus (4GB RAM, 64GB) - Bordeaux Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Itel A44 Power (1GB RAM, 8GB) - Champaign Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Ziox Duopix F1 (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Itel A44 Power (1GB RAM, 8GB) - Deep Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Itel A44 Power (1GB RAM, 8GB) - Aqua Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y95 (4GB RAM, 64GB) - Starry Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Infinix S4 (4GB RAM, 64GB) - Space Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo Reno 3 Pro (8GB RAM, 128GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo A33 (2020) (3GB RAM, 32GB) - Moonlight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo A33 (2020) (3GB RAM, 32GB) - Mint Cream",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo Reno 3 Pro (8GB RAM, 256GB) - Sky White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy J7 Duo (4GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy J7 Duo (4GB RAM, 32GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy J7 Duo (4GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Micromax E390 (40MB RAM, 40MB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tambo TA-3 (1GB RAM, 16GB) - Champagne",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo Reno 3 Pro (8GB RAM, 256GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo Reno 3 Pro (8GB RAM, 128GB) - Aurora Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Grand 3000 (2GB RAM, 16GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Grand 3000 (2GB RAM, 16GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Spark Power (4GB RAM, 64GB) - Alpenglow Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Spark Go (2GB RAM, 16GB) - Nebula Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Spark Go (2GB RAM, 16GB) - Purple",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tambo TA-3 (1GB RAM, 16GB) - Metallic Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Micromax Vdeo 3 (1GB RAM, 8GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Cool 5 (4GB RAM, 64GB) - Midnight Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Spark Power (4GB RAM, 64GB) - Dawn Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Motorola One Power (4GB RAM, 64GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Cool 5 (4GB RAM, 64GB) - Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Coolpad Cool 5 (4GB RAM, 64GB) - Gradient Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Ziox Duopix R1 (1GB RAM, 8GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo Reno 3 Pro (8GB RAM, 128GB) - Sky White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Micromax Vdeo 3 (1GB RAM, 8GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Intex Cloud Y5 (512MB RAM, 4GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Infinix S4 (3GB RAM, 32GB) - Nebula Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Infinix S4 (3GB RAM, 32GB) - Twilight Purple",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Infinix S4 (3GB RAM, 32GB) - Space Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Infinix S4 (4GB RAM, 64GB) - Twilight Purple",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Nokia 8110 4G (512MB RAM, 4GB) - Yellow",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon iAir2+ (2GB RAM, 32GB) - Aqua Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Oppo Reno 3 Pro (8GB RAM, 128GB) - ​Auroral Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"iVoomi i2 (3GB RAM, 32GB) - Indigo Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"iVoomi i2 (3GB RAM, 32GB) - Olive Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon iAir2+ (2GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"iVoomi i2 (3GB RAM, 32GB) - Bronze Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon iAir2+ (2GB RAM, 32GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Z62 (2GB RAM, 16GB) - Midnight Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Z62 (2GB RAM, 16GB) - Space Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 4 Selfie (3GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 4 Selfie (3GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A8 Star (6GB RAM, 64GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Asus ZenFone 4 Selfie (3GB RAM, 32GB) - Rose Pink",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Samsung Galaxy A8 Star (6GB RAM, 64GB) - White",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Z93 (3GB RAM, 32GB) - Royal Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Comio X1 (2GB RAM, 16GB) - Royal Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Comio X1 (2GB RAM, 16GB) - Sunrise Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Z93 (3GB RAM, 32GB) - Charcoal Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Huawei Y9s (6GB RAM, 128GB) - Breathing Crystal",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Huawei Y9s (6GB RAM, 128GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y93 (3GB RAM, 64GB) - Nebula Purple",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Micromax X454 (32MB RAM, 64MB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Z10 (4GB RAM, 32GB) - Gold",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y93 (3GB RAM, 64GB) - Starry Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y93 (4GB RAM, 32GB) - Nebula Purple",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Z10 (4GB RAM, 32GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo Y93 (4GB RAM, 32GB) - Starry Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Revolution TnT3 (1GB RAM, 8GB) - Red & Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Tecno Camon iSky 2 (2GB RAM, 16GB) - Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo V11 (6GB RAM, 64GB) - Starry Night Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Vivo V11 (6GB RAM, 64GB) - Nebula Purple",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 20 (6GB RAM, 128GB) - Sapphire Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Alcatel 1 (1GB RAM, 8GB) - Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Alcatel 1 (1GB RAM, 8GB) - Blue",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Revolution TnT3 (1GB RAM, 8GB) - Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Revolution TnT3 (1GB RAM, 8GB) - Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Revolution TnT3 (1GB RAM, 8GB) - Black & Silver",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Revolution TnT3 (1GB RAM, 8GB) - Black & Grey",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Revolution TnT3 (1GB RAM, 8GB) - Silver & Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Jivi Revolution TnT3 (1GB RAM, 8GB) - Gold & Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Honor 20 (6GB RAM, 128GB) - Midnight Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Lava Z41 (1GB RAM, 16GB) - Amber Red",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme C1 (2GB RAM, 16GB) - Mirror Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Realme C1 (2GB RAM, 32GB) - Mirror Black",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
